Fecha,TCR1
29/9/2013,7.93301,7.93301
30/9/2013,7.93365,7.93365
1/10/2013,7.94484,7.94484
2/10/2013,7.96231,7.96231
3/10/2013,7.95922,7.95922
4/10/2013,7.96096,7.96096
5/10/2013,7.96096,7.96096
6/10/2013,7.96096,7.96096
7/10/2013,7.96570,7.96570
8/10/2013,7.97553,7.97553
9/10/2013,7.97726,7.97726
10/10/2013,7.97053,7.97053
11/10/2013,7.96659,7.96659
12/10/2013,7.96659,7.96659
13/10/2013,7.96659,7.96659
14/10/2013,7.96659,7.96659
15/10/2013,7.95765,7.95765
16/10/2013,7.94715,7.94715
17/10/2013,7.94970,7.94970
18/10/2013,7.96161,7.96161
19/10/2013,7.96161,7.96161
20/10/2013,7.96161,7.96161
21/10/2013,7.96161,7.96161
22/10/2013,7.97531,7.97531
23/10/2013,7.97870,7.97870
24/10/2013,7.98100,7.98100
25/10/2013,7.97040,7.97040
26/10/2013,7.97040,7.97040
27/10/2013,7.97040,7.97040
28/10/2013,7.96190,7.96190
29/10/2013,7.94990,7.94990
30/10/2013,7.93868,7.93868
31/10/2013,7.92268,7.92268
1/11/2013,7.92268,7.92268
2/11/2013,7.92268,7.92268
3/11/2013,7.92268,7.92268
4/11/2013,7.91607,7.91607
5/11/2013,7.90803,7.90803
6/11/2013,7.89867,7.89867
7/11/2013,7.88944,7.88944
8/11/2013,7.87041,7.87041
9/11/2013,7.87041,7.87041
10/11/2013,7.87041,7.87041
11/11/2013,7.86206,7.86206
12/11/2013,7.87194,7.87194
13/11/2013,7.87941,7.87941
14/11/2013,7.91141,7.91141
15/11/2013,7.91440,7.91440
16/11/2013,7.91440,7.91440
17/11/2013,7.91440,7.91440
18/11/2013,7.90038,7.90038
19/11/2013,7.90746,7.90746
20/11/2013,7.91874,7.91874
21/11/2013,7.91907,7.91907
22/11/2013,7.90322,7.90322
23/11/2013,7.90322,7.90322
24/11/2013,7.90322,7.90322
25/11/2013,7.88381,7.88381
26/11/2013,7.88636,7.88636
27/11/2013,7.88371,7.88371
28/11/2013,7.88974,7.88974
29/11/2013,7.90052,7.90052
30/11/2013,7.90052,7.90052
1/12/2013,7.90052,7.90052
2/12/2013,7.89456,7.89456
3/12/2013,7.88589,7.88589
4/12/2013,7.87218,7.87218
5/12/2013,7.86004,7.86004
6/12/2013,7.85954,7.85954
7/12/2013,7.85954,7.85954
8/12/2013,7.85954,7.85954
9/12/2013,7.86089,7.86089
10/12/2013,7.85288,7.85288
11/12/2013,7.85589,7.85589
12/12/2013,7.87151,7.87151
13/12/2013,7.87290,7.87290
14/12/2013,7.87290,7.87290
15/12/2013,7.87290,7.87290
16/12/2013,7.87791,7.87791
17/12/2013,7.87292,7.87292
18/12/2013,7.87675,7.87675
19/12/2013,7.87939,7.87939
20/12/2013,7.87256,7.87256
21/12/2013,7.87256,7.87256
22/12/2013,7.87256,7.87256
23/12/2013,7.85228,7.85228
24/12/2013,7.84394,7.84394
25/12/2013,7.84394,7.84394
26/12/2013,7.84707,7.84707
27/12/2013,7.83401,7.83401
28/12/2013,7.83401,7.83401
29/12/2013,7.83401,7.83401
30/12/2013,7.84137,7.84137
31/12/2013,7.84137,7.84137
1/1/2014,7.84137,7.84137
2/1/2014,7.85738,7.85738
3/1/2014,7.86073,7.86073
4/1/2014,7.86073,7.86073
5/1/2014,7.86073,7.86073
6/1/2014,7.86451,7.86451
7/1/2014,7.88116,7.88116
8/1/2014,7.88673,7.88673
9/1/2014,7.88808,7.88808
10/1/2014,7.87985,7.87985
11/1/2014,7.87985,7.87985
12/1/2014,7.87985,7.87985
13/1/2014,7.85968,7.85968
14/1/2014,7.83971,7.83971
15/1/2014,7.82857,7.82857
16/1/2014,7.83054,7.83054
17/1/2014,7.83127,7.83127
18/1/2014,7.83127,7.83127
19/1/2014,7.83127,7.83127
20/1/2014,7.82465,7.82465
21/1/2014,7.83159,7.83159
22/1/2014,7.83621,7.83621
23/1/2014,7.84648,7.84648
24/1/2014,7.85223,7.85223
25/1/2014,7.85223,7.85223
26/1/2014,7.85223,7.85223
27/1/2014,7.85098,7.85098
28/1/2014,7.84032,7.84032
29/1/2014,7.82835,7.82835
30/1/2014,7.81555,7.81555
31/1/2014,7.81093,7.81093
1/2/2014,7.81093,7.81093
2/2/2014,7.81093,7.81093
3/2/2014,7.79949,7.79949
4/2/2014,7.79349,7.79349
5/2/2014,7.79321,7.79321
6/2/2014,7.79456,7.79456
7/2/2014,7.77945,7.77945
8/2/2014,7.77945,7.77945
9/2/2014,7.77945,7.77945
10/2/2014,7.76597,7.76597
11/2/2014,7.76766,7.76766
12/2/2014,7.76740,7.76740
13/2/2014,7.75407,7.75407
14/2/2014,7.74738,7.74738
15/2/2014,7.74738,7.74738
16/2/2014,7.74738,7.74738
17/2/2014,7.73881,7.73881
18/2/2014,7.75061,7.75061
19/2/2014,7.75263,7.75263
20/2/2014,7.75630,7.75630
21/2/2014,7.74272,7.74272
22/2/2014,7.74272,7.74272
23/2/2014,7.74272,7.74272
24/2/2014,7.73567,7.73567
25/2/2014,7.74419,7.74419
26/2/2014,7.74437,7.74437
27/2/2014,7.75169,7.75169
28/2/2014,7.74427,7.74427
1/3/2014,7.74427,7.74427
2/3/2014,7.74427,7.74427
3/3/2014,7.73249,7.73249
4/3/2014,7.72814,7.72814
5/3/2014,7.72901,7.72901
6/3/2014,7.73378,7.73378
7/3/2014,7.74218,7.74218
8/3/2014,7.74218,7.74218
9/3/2014,7.74218,7.74218
10/3/2014,7.74894,7.74894
11/3/2014,7.73801,7.73801
12/3/2014,7.73609,7.73609
13/3/2014,7.72831,7.72831
14/3/2014,7.71624,7.71624
15/3/2014,7.71624,7.71624
16/3/2014,7.71624,7.71624
17/3/2014,7.71399,7.71399
18/3/2014,7.71418,7.71418
19/3/2014,7.71711,7.71711
20/3/2014,7.71973,7.71973
21/3/2014,7.72518,7.72518
22/3/2014,7.72518,7.72518
23/3/2014,7.72518,7.72518
24/3/2014,7.72914,7.72914
25/3/2014,7.73417,7.73417
26/3/2014,7.73356,7.73356
27/3/2014,7.73121,7.73121
28/3/2014,7.72612,7.72612
29/3/2014,7.72612,7.72612
30/3/2014,7.72612,7.72612
31/3/2014,7.72782,7.72782
1/4/2014,7.72988,7.72988
2/4/2014,7.73974,7.73974
3/4/2014,7.76156,7.76156
4/4/2014,7.77160,7.77160
5/4/2014,7.77160,7.77160
6/4/2014,7.77160,7.77160
7/4/2014,7.76070,7.76070
8/4/2014,7.75605,7.75605
9/4/2014,7.75586,7.75586
10/4/2014,7.76542,7.76542
11/4/2014,7.76607,7.76607
12/4/2014,7.76607,7.76607
13/4/2014,7.76607,7.76607
14/4/2014,7.75817,7.75817
15/4/2014,7.75278,7.75278
16/4/2014,7.74940,7.74940
17/4/2014,7.74940,7.74940
18/4/2014,7.74940,7.74940
19/4/2014,7.74940,7.74940
20/4/2014,7.74940,7.74940
21/4/2014,7.75216,7.75216
22/4/2014,7.75071,7.75071
23/4/2014,7.74862,7.74862
24/4/2014,7.74256,7.74256
25/4/2014,7.73947,7.73947
26/4/2014,7.73947,7.73947
27/4/2014,7.73947,7.73947
28/4/2014,7.73465,7.73465
29/4/2014,7.73179,7.73179
30/4/2014,7.72494,7.72494
1/5/2014,7.72494,7.72494
2/5/2014,7.71998,7.71998
3/5/2014,7.71998,7.71998
4/5/2014,7.71998,7.71998
5/5/2014,7.71519,7.71519
6/5/2014,7.71249,7.71249
7/5/2014,7.70917,7.70917
8/5/2014,7.70729,7.70729
9/5/2014,7.71597,7.71597
10/5/2014,7.71597,7.71597
11/5/2014,7.71597,7.71597
12/5/2014,7.71677,7.71677
13/5/2014,7.71852,7.71852
14/5/2014,7.71677,7.71677
15/5/2014,7.71752,7.71752
16/5/2014,7.71473,7.71473
17/5/2014,7.71473,7.71473
18/5/2014,7.71473,7.71473
19/5/2014,7.71936,7.71936
20/5/2014,7.72409,7.72409
21/5/2014,7.73775,7.73775
22/5/2014,7.74750,7.74750
23/5/2014,7.75101,7.75101
24/5/2014,7.75101,7.75101
25/5/2014,7.75101,7.75101
26/5/2014,7.75561,7.75561
27/5/2014,7.76141,7.76141
28/5/2014,7.76047,7.76047
29/5/2014,7.77644,7.77644
30/5/2014,7.78525,7.78525
31/5/2014,7.78525,7.78525
1/6/2014,7.78525,7.78525
2/6/2014,7.78374,7.78374
3/6/2014,7.78011,7.78011
4/6/2014,7.79334,7.79334
5/6/2014,7.81268,7.81268
6/6/2014,7.83643,7.83643
7/6/2014,7.83643,7.83643
8/6/2014,7.83643,7.83643
9/6/2014,7.83767,7.83767
10/6/2014,7.83050,7.83050
11/6/2014,7.81978,7.81978
12/6/2014,7.81342,7.81342
13/6/2014,7.81502,7.81502
14/6/2014,7.81502,7.81502
15/6/2014,7.81502,7.81502
16/6/2014,7.81222,7.81222
17/6/2014,7.81311,7.81311
18/6/2014,7.81619,7.81619
19/6/2014,7.81764,7.81764
20/6/2014,7.81372,7.81372
21/6/2014,7.81372,7.81372
22/6/2014,7.81372,7.81372
23/6/2014,7.80366,7.80366
24/6/2014,7.79537,7.79537
25/6/2014,7.79110,7.79110
26/6/2014,7.78548,7.78548
27/6/2014,7.77861,7.77861
28/6/2014,7.77861,7.77861
29/6/2014,7.77861,7.77861
30/6/2014,7.77861,7.77861
1/7/2014,7.77861,7.77861
2/7/2014,7.77273,7.77273
3/7/2014,7.76416,7.76416
4/7/2014,7.75665,7.75665
5/7/2014,7.75665,7.75665
6/7/2014,7.75665,7.75665
7/7/2014,7.75057,7.75057
8/7/2014,7.75287,7.75287
9/7/2014,7.75243,7.75243
10/7/2014,7.74635,7.74635
11/7/2014,7.74947,7.74947
12/7/2014,7.74947,7.74947
13/7/2014,7.74947,7.74947
14/7/2014,7.74410,7.74410
15/7/2014,7.74376,7.74376
16/7/2014,7.74453,7.74453
17/7/2014,7.74642,7.74642
18/7/2014,7.75709,7.75709
19/7/2014,7.75709,7.75709
20/7/2014,7.75709,7.75709
21/7/2014,7.76724,7.76724
22/7/2014,7.77591,7.77591
23/7/2014,7.79609,7.79609
24/7/2014,7.79670,7.79670
25/7/2014,7.79920,7.79920
26/7/2014,7.79920,7.79920
27/7/2014,7.79920,7.79920
28/7/2014,7.79939,7.79939
29/7/2014,7.81455,7.81455
30/7/2014,7.82252,7.82252
31/7/2014,7.81606,7.81606
1/8/2014,7.80096,7.80096
2/8/2014,7.80096,7.80096
3/8/2014,7.80096,7.80096
4/8/2014,7.79968,7.79968
5/8/2014,7.80787,7.80787
6/8/2014,7.80965,7.80965
7/8/2014,7.81531,7.81531
8/8/2014,7.82708,7.82708
9/8/2014,7.82708,7.82708
10/8/2014,7.82708,7.82708
11/8/2014,7.83327,7.83327
12/8/2014,7.83944,7.83944
13/8/2014,7.83555,7.83555
14/8/2014,7.83292,7.83292
15/8/2014,7.83292,7.83292
16/8/2014,7.83292,7.83292
17/8/2014,7.83292,7.83292
18/8/2014,7.82541,7.82541
19/8/2014,7.81984,7.81984
20/8/2014,7.82180,7.82180
21/8/2014,7.81012,7.81012
22/8/2014,7.80016,7.80016
23/8/2014,7.80016,7.80016
24/8/2014,7.80016,7.80016
25/8/2014,7.78541,7.78541
26/8/2014,7.77387,7.77387
27/8/2014,7.76966,7.76966
28/8/2014,7.77040,7.77040
29/8/2014,7.76718,7.76718
30/8/2014,7.76718,7.76718
31/8/2014,7.76718,7.76718
1/9/2014,7.75315,7.75315
2/9/2014,7.75082,7.75082
3/9/2014,7.74827,7.74827
4/9/2014,7.73507,7.73507
5/9/2014,7.72327,7.72327
6/9/2014,7.72327,7.72327
7/9/2014,7.72327,7.72327
8/9/2014,7.71263,7.71263
9/9/2014,7.74343,7.74343
10/9/2014,7.76062,7.76062
11/9/2014,7.75666,7.75666
12/9/2014,7.73842,7.73842
13/9/2014,7.73842,7.73842
14/9/2014,7.73842,7.73842
15/9/2014,7.73842,7.73842
16/9/2014,7.72098,7.72098
17/9/2014,7.72136,7.72136
18/9/2014,7.71834,7.71834
19/9/2014,7.71433,7.71433
20/9/2014,7.71433,7.71433
21/9/2014,7.71433,7.71433
22/9/2014,7.71694,7.71694
23/9/2014,7.71862,7.71862
24/9/2014,7.71696,7.71696
25/9/2014,7.71734,7.71734
26/9/2014,7.70721,7.70721
27/9/2014,7.70721,7.70721
28/9/2014,7.70721,7.70721
29/9/2014,7.68901,7.68901
30/9/2014,7.67118,7.67118
1/10/2014,7.65935,7.65935
2/10/2014,7.66143,7.66143
3/10/2014,7.68746,7.68746
4/10/2014,7.68746,7.68746
5/10/2014,7.68746,7.68746
6/10/2014,7.69510,7.69510
7/10/2014,7.69179,7.69179
8/10/2014,7.68051,7.68051
9/10/2014,7.66381,7.66381
10/10/2014,7.65534,7.65534
11/10/2014,7.65534,7.65534
12/10/2014,7.65534,7.65534
13/10/2014,7.65534,7.65534
14/10/2014,7.64148,7.64148
15/10/2014,7.63869,7.63869
16/10/2014,7.63422,7.63422
17/10/2014,7.62971,7.62971
18/10/2014,7.62971,7.62971
19/10/2014,7.62971,7.62971
20/10/2014,7.62971,7.62971
21/10/2014,7.63748,7.63748
22/10/2014,7.64398,7.64398
23/10/2014,7.64720,7.64720
24/10/2014,7.63784,7.63784
25/10/2014,7.63784,7.63784
26/10/2014,7.63784,7.63784
27/10/2014,7.61150,7.61150
28/10/2014,7.60908,7.60908
29/10/2014,7.61717,7.61717
30/10/2014,7.61258,7.61258
31/10/2014,7.60939,7.60939
1/11/2014,7.60939,7.60939
2/11/2014,7.60939,7.60939
3/11/2014,7.60939,7.60939
4/11/2014,7.60177,7.60177
5/11/2014,7.60808,7.60808
6/11/2014,7.60571,7.60571
7/11/2014,7.60109,7.60109
8/11/2014,7.60109,7.60109
9/11/2014,7.60109,7.60109
10/11/2014,7.59663,7.59663
11/11/2014,7.60268,7.60268
12/11/2014,7.60573,7.60573
13/11/2014,7.60496,7.60496
14/11/2014,7.61211,7.61211
15/11/2014,7.61211,7.61211
16/11/2014,7.61211,7.61211
17/11/2014,7.61411,7.61411
18/11/2014,7.62170,7.62170
19/11/2014,7.62046,7.62046
20/11/2014,7.61751,7.61751
21/11/2014,7.61849,7.61849
22/11/2014,7.61849,7.61849
23/11/2014,7.61849,7.61849
24/11/2014,7.62285,7.62285
25/11/2014,7.62391,7.62391
26/11/2014,7.62428,7.62428
27/11/2014,7.63020,7.63020
28/11/2014,7.64657,7.64657
29/11/2014,7.64657,7.64657
30/11/2014,7.64657,7.64657
1/12/2014,7.64932,7.64932
2/12/2014,7.64460,7.64460
3/12/2014,7.64359,7.64359
4/12/2014,7.63839,7.63839
5/12/2014,7.63218,7.63218
6/12/2014,7.63218,7.63218
7/12/2014,7.63218,7.63218
8/12/2014,7.63754,7.63754
9/12/2014,7.63845,7.63845
10/12/2014,7.63591,7.63591
11/12/2014,7.63702,7.63702
12/12/2014,7.63180,7.63180
13/12/2014,7.63180,7.63180
14/12/2014,7.63180,7.63180
15/12/2014,7.62970,7.62970
16/12/2014,7.62353,7.62353
17/12/2014,7.61670,7.61670
18/12/2014,7.61050,7.61050
19/12/2014,7.61472,7.61472
20/12/2014,7.61472,7.61472
21/12/2014,7.61472,7.61472
22/12/2014,7.61350,7.61350
23/12/2014,7.61352,7.61352
24/12/2014,7.61214,7.61214
25/12/2014,7.61214,7.61214
26/12/2014,7.60439,7.60439
27/12/2014,7.60439,7.60439
28/12/2014,7.60439,7.60439
29/12/2014,7.60041,7.60041
30/12/2014,7.59675,7.59675
31/12/2014,7.59675,7.59675
1/1/2015,7.59675,7.59675
2/1/2015,7.59748,7.59748
3/1/2015,7.59748,7.59748
4/1/2015,7.59748,7.59748
5/1/2015,7.59133,7.59133
6/1/2015,7.59153,7.59153
7/1/2015,7.59260,7.59260
8/1/2015,7.61080,7.61080
9/1/2015,7.63526,7.63526
10/1/2015,7.63526,7.63526
11/1/2015,7.63526,7.63526
12/1/2015,7.65646,7.65646
13/1/2015,7.67197,7.67197
14/1/2015,7.66638,7.66638
15/1/2015,7.65046,7.65046
16/1/2015,7.64817,7.64817
17/1/2015,7.64817,7.64817
18/1/2015,7.64817,7.64817
19/1/2015,7.64558,7.64558
20/1/2015,7.64253,7.64253
21/1/2015,7.64236,7.64236
22/1/2015,7.64221,7.64221
23/1/2015,7.64912,7.64912
24/1/2015,7.64912,7.64912
25/1/2015,7.64912,7.64912
26/1/2015,7.64911,7.64911
27/1/2015,7.65273,7.65273
28/1/2015,7.65305,7.65305
29/1/2015,7.65263,7.65263
30/1/2015,7.65538,7.65538
31/1/2015,7.65538,7.65538
1/2/2015,7.65538,7.65538
2/2/2015,7.65209,7.65209
3/2/2015,7.64892,7.64892
4/2/2015,7.64967,7.64967
5/2/2015,7.65162,7.65162
6/2/2015,7.65342,7.65342
7/2/2015,7.65342,7.65342
8/2/2015,7.65342,7.65342
9/2/2015,7.64981,7.64981
10/2/2015,7.64973,7.64973
11/2/2015,7.65372,7.65372
12/2/2015,7.65375,7.65375
13/2/2015,7.65048,7.65048
14/2/2015,7.65048,7.65048
15/2/2015,7.65048,7.65048
16/2/2015,7.65505,7.65505
17/2/2015,7.65122,7.65122
18/2/2015,7.64544,7.64544
19/2/2015,7.63997,7.63997
20/2/2015,7.63895,7.63895
21/2/2015,7.63895,7.63895
22/2/2015,7.63895,7.63895
23/2/2015,7.63448,7.63448
24/2/2015,7.63612,7.63612
25/2/2015,7.63403,7.63403
26/2/2015,7.63148,7.63148
27/2/2015,7.62728,7.62728
28/2/2015,7.62728,7.62728
1/3/2015,7.62728,7.62728
2/3/2015,7.62572,7.62572
3/3/2015,7.62453,7.62453
4/3/2015,7.62433,7.62433
5/3/2015,7.62267,7.62267
6/3/2015,7.62277,7.62277
7/3/2015,7.62277,7.62277
8/3/2015,7.62277,7.62277
9/3/2015,7.62343,7.62343
10/3/2015,7.62009,7.62009
11/3/2015,7.62122,7.62122
12/3/2015,7.61940,7.61940
13/3/2015,7.61371,7.61371
14/3/2015,7.61371,7.61371
15/3/2015,7.61371,7.61371
16/3/2015,7.61148,7.61148
17/3/2015,7.61240,7.61240
18/3/2015,7.61594,7.61594
19/3/2015,7.61763,7.61763
20/3/2015,7.62753,7.62753
21/3/2015,7.62753,7.62753
22/3/2015,7.62753,7.62753
23/3/2015,7.63307,7.63307
24/3/2015,7.63156,7.63156
25/3/2015,7.63452,7.63452
26/3/2015,7.63885,7.63885
27/3/2015,7.64469,7.64469
28/3/2015,7.64469,7.64469
29/3/2015,7.64469,7.64469
30/3/2015,7.64624,7.64624
31/3/2015,7.64485,7.64485
1/4/2015,7.63973,7.63973
2/4/2015,7.63973,7.63973
3/4/2015,7.63973,7.63973
4/4/2015,7.63973,7.63973
5/4/2015,7.63973,7.63973
6/4/2015,7.63690,7.63690
7/4/2015,7.63906,7.63906
8/4/2015,7.63984,7.63984
9/4/2015,7.64377,7.64377
10/4/2015,7.65456,7.65456
11/4/2015,7.65456,7.65456
12/4/2015,7.65456,7.65456
13/4/2015,7.65944,7.65944
14/4/2015,7.66327,7.66327
15/4/2015,7.66981,7.66981
16/4/2015,7.67190,7.67190
17/4/2015,7.68335,7.68335
18/4/2015,7.68335,7.68335
19/4/2015,7.68335,7.68335
20/4/2015,7.69998,7.69998
21/4/2015,7.70647,7.70647
22/4/2015,7.71904,7.71904
23/4/2015,7.73284,7.73284
24/4/2015,7.74629,7.74629
25/4/2015,7.74629,7.74629
26/4/2015,7.74629,7.74629
27/4/2015,7.76768,7.76768
28/4/2015,7.77216,7.77216
29/4/2015,7.76997,7.76997
30/4/2015,7.75679,7.75679
1/5/2015,7.75679,7.75679
2/5/2015,7.75679,7.75679
3/5/2015,7.75679,7.75679
4/5/2015,7.74508,7.74508
5/5/2015,7.73975,7.73975
6/5/2015,7.73775,7.73775
7/5/2015,7.73170,7.73170
8/5/2015,7.72137,7.72137
9/5/2015,7.72137,7.72137
10/5/2015,7.72137,7.72137
11/5/2015,7.70496,7.70496
12/5/2015,7.69392,7.69392
13/5/2015,7.68785,7.68785
14/5/2015,7.67053,7.67053
15/5/2015,7.63942,7.63942
16/5/2015,7.63942,7.63942
17/5/2015,7.63942,7.63942
18/5/2015,7.63058,7.63058
19/5/2015,7.63137,7.63137
20/5/2015,7.64437,7.64437
21/5/2015,7.65928,7.65928
22/5/2015,7.67203,7.67203
23/5/2015,7.67203,7.67203
24/5/2015,7.67203,7.67203
25/5/2015,7.67703,7.67703
26/5/2015,7.68364,7.68364
27/5/2015,7.68776,7.68776
28/5/2015,7.68189,7.68189
29/5/2015,7.66732,7.66732
30/5/2015,7.66732,7.66732
31/5/2015,7.66732,7.66732
1/6/2015,7.66822,7.66822
2/6/2015,7.66495,7.66495
3/6/2015,7.66802,7.66802
4/6/2015,7.68059,7.68059
5/6/2015,7.68959,7.68959
6/6/2015,7.68959,7.68959
7/6/2015,7.68959,7.68959
8/6/2015,7.69111,7.69111
9/6/2015,7.69191,7.69191
10/6/2015,7.68195,7.68195
11/6/2015,7.66603,7.66603
12/6/2015,7.65925,7.65925
13/6/2015,7.65925,7.65925
14/6/2015,7.65925,7.65925
15/6/2015,7.65385,7.65385
16/6/2015,7.64674,7.64674
17/6/2015,7.63559,7.63559
18/6/2015,7.63639,7.63639
19/6/2015,7.63571,7.63571
20/6/2015,7.63571,7.63571
21/6/2015,7.63571,7.63571
22/6/2015,7.62906,7.62906
23/6/2015,7.62544,7.62544
24/6/2015,7.61862,7.61862
25/6/2015,7.61686,7.61686
26/6/2015,7.62452,7.62452
27/6/2015,7.62452,7.62452
28/6/2015,7.62452,7.62452
29/6/2015,7.62452,7.62452
30/6/2015,7.62452,7.62452
1/7/2015,7.62646,7.62646
2/7/2015,7.62356,7.62356
3/7/2015,7.62103,7.62103
4/7/2015,7.62103,7.62103
5/7/2015,7.62103,7.62103
6/7/2015,7.61873,7.61873
7/7/2015,7.62588,7.62588
8/7/2015,7.63345,7.63345
9/7/2015,7.64123,7.64123
10/7/2015,7.64533,7.64533
11/7/2015,7.64533,7.64533
12/7/2015,7.64533,7.64533
13/7/2015,7.65648,7.65648
14/7/2015,7.66379,7.66379
15/7/2015,7.66090,7.66090
16/7/2015,7.65240,7.65240
17/7/2015,7.64617,7.64617
18/7/2015,7.64617,7.64617
19/7/2015,7.64617,7.64617
20/7/2015,7.64784,7.64784
21/7/2015,7.65518,7.65518
22/7/2015,7.65952,7.65952
23/7/2015,7.65967,7.65967
24/7/2015,7.66765,7.66765
25/7/2015,7.66765,7.66765
26/7/2015,7.66765,7.66765
27/7/2015,7.66737,7.66737
28/7/2015,7.66872,7.66872
29/7/2015,7.66773,7.66773
30/7/2015,7.65680,7.65680
31/7/2015,7.64871,7.64871
1/8/2015,7.64871,7.64871
2/8/2015,7.64871,7.64871
3/8/2015,7.64267,7.64267
4/8/2015,7.64508,7.64508
5/8/2015,7.64466,7.64466
6/8/2015,7.64109,7.64109
7/8/2015,7.63836,7.63836
8/8/2015,7.63836,7.63836
9/8/2015,7.63836,7.63836
10/8/2015,7.63788,7.63788
11/8/2015,7.65339,7.65339
12/8/2015,7.65424,7.65424
13/8/2015,7.64806,7.64806
14/8/2015,7.64295,7.64295
15/8/2015,7.64295,7.64295
16/8/2015,7.64295,7.64295
17/8/2015,7.64295,7.64295
18/8/2015,7.63625,7.63625
19/8/2015,7.63326,7.63326
20/8/2015,7.63098,7.63098
21/8/2015,7.62939,7.62939
22/8/2015,7.62939,7.62939
23/8/2015,7.62939,7.62939
24/8/2015,7.62775,7.62775
25/8/2015,7.63790,7.63790
26/8/2015,7.65449,7.65449
27/8/2015,7.67075,7.67075
28/8/2015,7.67843,7.67843
29/8/2015,7.67843,7.67843
30/8/2015,7.67843,7.67843
31/8/2015,7.67975,7.67975
1/9/2015,7.69189,7.69189
2/9/2015,7.70561,7.70561
3/9/2015,7.72867,7.72867
4/9/2015,7.73823,7.73823
5/9/2015,7.73823,7.73823
6/9/2015,7.73823,7.73823
7/9/2015,7.73172,7.73172
8/9/2015,7.72548,7.72548
9/9/2015,7.72299,7.72299
10/9/2015,7.72042,7.72042
11/9/2015,7.71497,7.71497
12/9/2015,7.71497,7.71497
13/9/2015,7.71497,7.71497
14/9/2015,7.69870,7.69870
15/9/2015,7.69870,7.69870
16/9/2015,7.67978,7.67978
17/9/2015,7.66422,7.66422
18/9/2015,7.65343,7.65343
19/9/2015,7.65343,7.65343
20/9/2015,7.65343,7.65343
21/9/2015,7.64882,7.64882
22/9/2015,7.64695,7.64695
23/9/2015,7.65393,7.65393
24/9/2015,7.67582,7.67582
25/9/2015,7.68890,7.68890
26/9/2015,7.68890,7.68890
27/9/2015,7.68890,7.68890
28/9/2015,7.68018,7.68018
29/9/2015,7.67092,7.67092
30/9/2015,7.67553,7.67553
1/10/2015,7.70218,7.70218
2/10/2015,7.72421,7.72421
3/10/2015,7.72421,7.72421
4/10/2015,7.72421,7.72421
5/10/2015,7.71780,7.71780
6/10/2015,7.70353,7.70353
7/10/2015,7.70169,7.70169
8/10/2015,7.69332,7.69332
9/10/2015,7.67830,7.67830
10/10/2015,7.67830,7.67830
11/10/2015,7.67830,7.67830
12/10/2015,7.67830,7.67830
13/10/2015,7.67563,7.67563
14/10/2015,7.66856,7.66856
15/10/2015,7.66599,7.66599
16/10/2015,7.66164,7.66164
17/10/2015,7.66164,7.66164
18/10/2015,7.66164,7.66164
19/10/2015,7.65892,7.65892
20/10/2015,7.65892,7.65892
21/10/2015,7.66826,7.66826
22/10/2015,7.67848,7.67848
23/10/2015,7.69293,7.69293
24/10/2015,7.69293,7.69293
25/10/2015,7.69293,7.69293
26/10/2015,7.69455,7.69455
27/10/2015,7.68585,7.68585
28/10/2015,7.68225,7.68225
29/10/2015,7.66872,7.66872
30/10/2015,7.66267,7.66267
31/10/2015,7.66267,7.66267
1/11/2015,7.66267,7.66267
2/11/2015,7.66267,7.66267
3/11/2015,7.65683,7.65683
4/11/2015,7.65443,7.65443
5/11/2015,7.65755,7.65755
6/11/2015,7.66465,7.66465
7/11/2015,7.66465,7.66465
8/11/2015,7.66465,7.66465
9/11/2015,7.67066,7.67066
10/11/2015,7.67154,7.67154
11/11/2015,7.66455,7.66455
12/11/2015,7.66007,7.66007
13/11/2015,7.65538,7.65538
14/11/2015,7.65538,7.65538
15/11/2015,7.65538,7.65538
16/11/2015,7.65278,7.65278
17/11/2015,7.64946,7.64946
18/11/2015,7.64663,7.64663
19/11/2015,7.64601,7.64601
20/11/2015,7.64733,7.64733
21/11/2015,7.64733,7.64733
22/11/2015,7.64733,7.64733
23/11/2015,7.63798,7.63798
24/11/2015,7.63219,7.63219
25/11/2015,7.62585,7.62585
26/11/2015,7.61658,7.61658
27/11/2015,7.61530,7.61530
28/11/2015,7.61530,7.61530
29/11/2015,7.61530,7.61530
30/11/2015,7.61230,7.61230
1/12/2015,7.60127,7.60127
2/12/2015,7.60146,7.60146
3/12/2015,7.60991,7.60991
4/12/2015,7.61056,7.61056
5/12/2015,7.61056,7.61056
6/12/2015,7.61056,7.61056
7/12/2015,7.61033,7.61033
8/12/2015,7.60634,7.60634
9/12/2015,7.60991,7.60991
10/12/2015,7.60951,7.60951
11/12/2015,7.60965,7.60965
12/12/2015,7.60965,7.60965
13/12/2015,7.60965,7.60965
14/12/2015,7.60854,7.60854
15/12/2015,7.60699,7.60699
16/12/2015,7.60684,7.60684
17/12/2015,7.61419,7.61419
18/12/2015,7.62032,7.62032
19/12/2015,7.62032,7.62032
20/12/2015,7.62032,7.62032
21/12/2015,7.62591,7.62591
22/12/2015,7.62035,7.62035
23/12/2015,7.61880,7.61880
24/12/2015,7.61371,7.61371
25/12/2015,7.61371,7.61371
26/12/2015,7.61371,7.61371
27/12/2015,7.61371,7.61371
28/12/2015,7.61165,7.61165
29/12/2015,7.61469,7.61469
